timestamp,src,dst,proto,pkt_len,dataset,prediction
2025-12-06 16:12:36,10.10.142.194,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:36,52.168.117.171,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:36,52.168.117.171,10.10.145.228,6,153,NSL-KDD,normal
2025-12-06 16:12:36,10.10.145.228,52.168.117.171,6,491,NSL-KDD,normal
2025-12-06 16:12:36,52.168.117.171,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:36,52.168.117.171,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:36,52.168.117.171,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:36,52.168.117.171,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:36,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:36,52.168.117.171,10.10.145.228,6,164,NSL-KDD,normal
2025-12-06 16:12:36,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:36,10.10.145.228,52.168.117.171,6,1494,NSL-KDD,normal
2025-12-06 16:12:36,10.10.145.228,52.168.117.171,6,1494,NSL-KDD,normal
2025-12-06 16:12:36,10.10.145.228,52.168.117.171,6,1494,NSL-KDD,normal
2025-12-06 16:12:37,10.10.145.228,52.168.117.171,6,1494,NSL-KDD,normal
2025-12-06 16:12:37,10.10.145.228,52.168.117.171,6,1184,NSL-KDD,normal
2025-12-06 16:12:37,52.168.117.171,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:37,52.168.117.171,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:37,52.168.117.171,10.10.145.228,6,157,NSL-KDD,normal
2025-12-06 16:12:37,52.168.117.171,10.10.145.228,6,520,NSL-KDD,normal
2025-12-06 16:12:37,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:37,10.10.145.228,52.168.117.171,6,78,NSL-KDD,normal
2025-12-06 16:12:37,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:37,52.168.117.171,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:37,10.10.151.107,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:37,10.10.169.148,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:37,10.10.145.228,150.171.22.12,6,1494,NSL-KDD,normal
2025-12-06 16:12:37,10.10.145.228,150.171.22.12,6,1295,NSL-KDD,normal
2025-12-06 16:12:38,10.10.145.228,150.171.22.12,6,175,NSL-KDD,normal
2025-12-06 16:12:38,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:38,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:38,150.171.22.12,10.10.145.228,6,298,NSL-KDD,normal
2025-12-06 16:12:38,150.171.22.12,10.10.145.228,6,95,NSL-KDD,normal
2025-12-06 16:12:38,150.171.22.12,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:12:38,10.10.145.228,150.171.22.12,6,54,NSL-KDD,normal
2025-12-06 16:12:38,10.10.145.228,150.171.22.12,6,89,NSL-KDD,normal
2025-12-06 16:12:38,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:38,10.10.134.1,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:38,10.10.145.228,10.10.128.1,17,74,NSL-KDD,normal
2025-12-06 16:12:38,10.10.128.1,10.10.145.228,17,255,NSL-KDD,normal
2025-12-06 16:12:38,10.10.145.228,52.123.128.14,6,66,NSL-KDD,normal
2025-12-06 16:12:38,52.123.128.14,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,54,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,522,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,54,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,277,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,54,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,134,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,513,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,116,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,54,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,134,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,594,NSL-KDD,normal
2025-12-06 16:12:39,10.10.145.228,52.123.128.14,6,85,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:39,52.123.128.14,10.10.145.228,6,656,NSL-KDD,normal
2025-12-06 16:12:40,10.10.145.228,52.123.128.14,6,54,NSL-KDD,normal
2025-12-06 16:12:40,10.10.160.2,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:40,10.10.179.208,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:41,10.10.145.228,172.64.155.209,6,55,NSL-KDD,normal
2025-12-06 16:12:41,172.64.155.209,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:41,10.10.176.242,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:42,10.10.155.8,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:42,10.10.145.228,52.201.52.63,6,55,NSL-KDD,normal
2025-12-06 16:12:43,52.201.52.63,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:43,10.10.145.228,10.10.128.1,17,92,NSL-KDD,normal
2025-12-06 16:12:43,10.10.128.1,10.10.145.228,17,212,NSL-KDD,normal
2025-12-06 16:12:43,10.10.145.228,52.168.117.171,6,66,NSL-KDD,normal
2025-12-06 16:12:43,52.168.117.171,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:43,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,518,NSL-KDD,normal
2025-12-06 16:12:44,52.168.117.171,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:44,52.168.117.171,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:44,52.168.117.171,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:44,52.168.117.171,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:44,52.168.117.171,10.10.145.228,6,1514,NSL-KDD,normal
2025-12-06 16:12:44,52.168.117.171,10.10.145.228,6,576,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,134,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,1282,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,1494,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,1494,NSL-KDD,normal
2025-12-06 16:12:44,10.10.145.228,52.168.117.171,6,575,NSL-KDD,normal
2025-12-06 16:12:44,52.168.117.171,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:45,52.168.117.171,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:45,52.168.117.171,10.10.145.228,6,157,NSL-KDD,normal
2025-12-06 16:12:45,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:45,52.168.117.171,10.10.145.228,6,501,NSL-KDD,normal
2025-12-06 16:12:45,10.10.145.228,52.168.117.171,6,54,NSL-KDD,normal
2025-12-06 16:12:45,10.10.145.228,104.18.32.47,6,55,NSL-KDD,normal
2025-12-06 16:12:45,104.18.32.47,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:45,10.10.184.247,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:45,10.10.145.228,34.139.124.58,6,55,NSL-KDD,normal
2025-12-06 16:12:45,10.10.179.72,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:45,10.10.179.72,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:45,18.208.103.167,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:12:45,18.208.103.167,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:45,10.10.145.228,18.208.103.167,6,54,NSL-KDD,normal
2025-12-06 16:12:45,10.10.145.228,51.105.71.137,6,172,NSL-KDD,normal
2025-12-06 16:12:45,10.10.145.228,51.105.71.137,6,93,NSL-KDD,normal
2025-12-06 16:12:45,10.10.145.228,51.105.71.137,6,1494,NSL-KDD,normal
2025-12-06 16:12:46,10.10.145.228,51.105.71.137,6,1303,NSL-KDD,normal
2025-12-06 16:12:46,51.105.71.137,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:46,51.105.71.137,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:12:46,51.105.71.137,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:46,172.64.148.235,10.10.145.228,6,78,NSL-KDD,normal
2025-12-06 16:12:46,10.10.145.228,172.64.148.235,6,82,NSL-KDD,normal
2025-12-06 16:12:46,172.64.148.235,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:46,10.10.145.228,51.105.71.137,6,54,NSL-KDD,normal
2025-12-06 16:12:46,51.105.71.137,10.10.145.228,6,148,NSL-KDD,normal
2025-12-06 16:12:46,10.10.145.228,51.105.71.137,6,89,NSL-KDD,normal
2025-12-06 16:12:46,10.10.143.53,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:46,51.105.71.137,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:46,10.10.159.157,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:46,10.10.153.136,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:47,150.171.22.12,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:12:47,10.10.145.228,150.171.22.12,6,89,NSL-KDD,normal
2025-12-06 16:12:47,10.10.145.228,150.171.22.12,6,89,NSL-KDD,normal
2025-12-06 16:12:47,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:47,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:47,10.10.190.106,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:47,10.10.173.7,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:47,10.10.145.228,142.250.67.68,6,146,NSL-KDD,normal
2025-12-06 16:12:47,10.10.145.228,142.250.67.68,6,93,NSL-KDD,normal
2025-12-06 16:12:47,142.250.67.68,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:47,142.250.67.68,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:12:47,142.250.67.68,10.10.145.228,6,153,NSL-KDD,normal
2025-12-06 16:12:47,142.250.67.68,10.10.145.228,6,1466,NSL-KDD,normal
2025-12-06 16:12:48,142.250.67.68,10.10.145.228,6,189,NSL-KDD,normal
2025-12-06 16:12:48,142.250.67.68,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:12:48,10.10.145.228,142.250.67.68,6,54,NSL-KDD,normal
2025-12-06 16:12:48,10.10.145.228,142.250.67.68,6,93,NSL-KDD,normal
2025-12-06 16:12:48,10.10.145.228,142.250.67.68,6,89,NSL-KDD,normal
2025-12-06 16:12:48,142.250.67.68,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:48,142.250.67.68,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:48,10.10.151.187,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:48,10.10.169.129,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:48,10.10.164.147,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:48,10.10.145.228,10.10.128.1,17,92,NSL-KDD,normal
2025-12-06 16:12:48,10.10.145.228,10.10.128.1,17,92,NSL-KDD,normal
2025-12-06 16:12:48,10.10.145.228,51.105.71.137,6,167,NSL-KDD,normal
2025-12-06 16:12:48,10.10.145.228,51.105.71.137,6,1494,NSL-KDD,normal
2025-12-06 16:12:48,10.10.145.228,51.105.71.137,6,807,NSL-KDD,normal
2025-12-06 16:12:48,10.10.128.1,10.10.145.228,17,212,NSL-KDD,normal
2025-12-06 16:12:48,10.10.128.1,10.10.145.228,17,196,NSL-KDD,normal
2025-12-06 16:12:48,51.105.71.137,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:49,51.105.71.137,10.10.145.228,6,154,NSL-KDD,normal
2025-12-06 16:12:49,10.10.145.228,51.105.71.137,6,54,NSL-KDD,normal
2025-12-06 16:12:49,10.10.184.121,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:49,10.10.157.15,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:49,10.10.145.228,10.10.128.1,17,74,NSL-KDD,normal
2025-12-06 16:12:49,10.10.145.228,10.10.128.1,17,74,NSL-KDD,normal
2025-12-06 16:12:50,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:50,10.10.128.1,10.10.145.228,17,99,NSL-KDD,normal
2025-12-06 16:12:50,10.10.128.1,10.10.145.228,17,90,NSL-KDD,normal
2025-12-06 16:12:50,10.10.145.228,142.250.182.196,17,71,NSL-KDD,normal
2025-12-06 16:12:50,10.10.145.228,142.250.182.196,17,71,NSL-KDD,normal
2025-12-06 16:12:50,142.250.182.196,10.10.145.228,17,67,NSL-KDD,normal
2025-12-06 16:12:50,10.10.145.228,142.250.182.196,17,71,NSL-KDD,normal
2025-12-06 16:12:50,142.250.182.196,10.10.145.228,17,68,NSL-KDD,normal
2025-12-06 16:12:50,10.10.155.8,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:50,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:51,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:51,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:51,10.10.175.217,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:51,10.10.154.250,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:52,10.10.145.228,34.139.124.58,6,66,NSL-KDD,normal
2025-12-06 16:12:52,10.10.145.228,34.139.124.58,6,66,NSL-KDD,normal
2025-12-06 16:12:52,10.10.145.228,34.139.124.58,6,66,NSL-KDD,normal
2025-12-06 16:12:53,34.139.124.58,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:53,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:53,10.10.145.228,34.139.124.58,6,1474,NSL-KDD,normal
2025-12-06 16:12:53,10.10.145.228,34.139.124.58,6,524,NSL-KDD,normal
2025-12-06 16:12:53,10.10.165.43,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:53,10.10.159.160,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:53,34.139.124.58,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:53,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:53,10.10.145.228,34.139.124.58,6,1474,NSL-KDD,normal
2025-12-06 16:12:53,10.10.145.228,34.139.124.58,6,492,NSL-KDD,normal
2025-12-06 16:12:53,34.139.124.58,10.10.145.228,6,1474,NSL-KDD,normal
2025-12-06 16:12:54,34.139.124.58,10.10.145.228,6,1474,NSL-KDD,normal
2025-12-06 16:12:54,34.139.124.58,10.10.145.228,6,1310,NSL-KDD,normal
2025-12-06 16:12:54,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:54,34.139.124.58,10.10.145.228,6,199,NSL-KDD,normal
2025-12-06 16:12:54,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:54,10.10.145.228,34.139.124.58,6,134,NSL-KDD,normal
2025-12-06 16:12:54,10.10.145.228,34.139.124.58,6,146,NSL-KDD,normal
2025-12-06 16:12:54,10.10.145.228,34.139.124.58,6,481,NSL-KDD,normal
2025-12-06 16:12:54,10.10.145.228,34.139.124.58,6,148,NSL-KDD,normal
2025-12-06 16:12:54,34.139.124.58,10.10.145.228,6,133,NSL-KDD,normal
2025-12-06 16:12:54,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:55,34.139.124.58,10.10.145.228,6,125,NSL-KDD,normal
2025-12-06 16:12:55,10.10.145.228,34.139.124.58,6,66,NSL-KDD,normal
2025-12-06 16:12:55,34.139.124.58,10.10.145.228,6,424,NSL-KDD,normal
2025-12-06 16:12:55,10.10.145.228,34.139.124.58,6,74,NSL-KDD,normal
2025-12-06 16:12:55,10.10.145.228,34.139.124.58,6,1474,NSL-KDD,normal
2025-12-06 16:12:55,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:55,34.139.124.58,10.10.145.228,6,133,NSL-KDD,normal
2025-12-06 16:12:55,10.10.145.228,34.139.124.58,6,66,NSL-KDD,normal
2025-12-06 16:12:55,10.10.145.228,34.139.124.58,6,85,NSL-KDD,normal
2025-12-06 16:12:56,34.139.124.58,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:56,34.139.124.58,10.10.145.228,6,426,NSL-KDD,normal
2025-12-06 16:12:56,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:56,10.10.145.228,34.139.124.58,6,262,NSL-KDD,normal
2025-12-06 16:12:56,10.10.145.228,34.139.124.58,6,828,NSL-KDD,normal
2025-12-06 16:12:56,10.10.145.228,34.139.124.58,6,147,NSL-KDD,normal
2025-12-06 16:12:56,10.10.145.228,34.139.124.58,6,830,NSL-KDD,normal
2025-12-06 16:12:56,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:56,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:57,34.139.124.58,10.10.145.228,6,89,NSL-KDD,normal
2025-12-06 16:12:57,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:57,34.139.124.58,10.10.145.228,6,89,NSL-KDD,normal
2025-12-06 16:12:57,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:57,34.139.124.58,10.10.145.228,6,487,NSL-KDD,normal
2025-12-06 16:12:57,34.139.124.58,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:12:57,34.139.124.58,10.10.145.228,6,487,NSL-KDD,normal
2025-12-06 16:12:57,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:57,34.139.124.58,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:12:57,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:58,10.10.155.8,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:58,10.10.142.176,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:58,34.139.124.58,10.10.145.228,6,1474,NSL-KDD,normal
2025-12-06 16:12:58,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:58,10.10.153.136,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:58,34.139.124.58,10.10.145.228,6,1474,NSL-KDD,normal
2025-12-06 16:12:58,34.139.124.58,10.10.145.228,6,1310,NSL-KDD,normal
2025-12-06 16:12:58,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:12:58,10.10.145.228,142.250.193.46,6,55,NSL-KDD,normal
2025-12-06 16:12:58,142.250.193.46,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:59,34.139.124.58,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:59,10.10.145.228,10.10.128.1,17,98,NSL-KDD,normal
2025-12-06 16:12:59,10.10.128.1,10.10.145.228,17,145,NSL-KDD,normal
2025-12-06 16:12:59,52.123.128.14,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:12:59,10.10.139.54,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:59,10.10.145.228,18.155.107.93,6,55,NSL-KDD,normal
2025-12-06 16:12:59,18.155.107.93,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:12:59,10.10.159.160,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:12:59,10.10.145.228,34.139.124.58,6,148,NSL-KDD,normal
2025-12-06 16:13:00,34.139.124.58,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:13:00,34.139.124.58,10.10.145.228,6,424,NSL-KDD,normal
2025-12-06 16:13:00,10.10.145.228,34.139.124.58,6,147,NSL-KDD,normal
2025-12-06 16:13:00,10.10.145.228,34.139.124.58,6,1474,NSL-KDD,normal
2025-12-06 16:13:00,10.10.145.228,34.139.124.58,6,191,NSL-KDD,normal
2025-12-06 16:13:00,10.10.145.228,104.18.43.204,6,55,NSL-KDD,normal
2025-12-06 16:13:00,104.18.43.204,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:13:01,10.10.145.228,20.210.166.59,6,55,NSL-KDD,normal
2025-12-06 16:13:01,34.139.124.58,10.10.145.228,6,89,NSL-KDD,normal
2025-12-06 16:13:01,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:01,34.139.124.58,10.10.145.228,6,487,NSL-KDD,normal
2025-12-06 16:13:01,34.139.124.58,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:13:01,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:13:01,10.10.145.228,34.139.124.58,6,89,NSL-KDD,normal
2025-12-06 16:13:01,10.10.154.30,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:13:01,20.210.166.59,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:13:01,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:02,34.139.124.58,10.10.145.228,6,199,NSL-KDD,normal
2025-12-06 16:13:02,10.10.145.228,34.139.124.58,6,134,NSL-KDD,normal
2025-12-06 16:13:02,10.10.145.228,34.234.221.156,6,54,NSL-KDD,normal
2025-12-06 16:13:02,34.139.124.58,10.10.145.228,6,133,NSL-KDD,normal
2025-12-06 16:13:02,34.139.124.58,10.10.145.228,6,133,NSL-KDD,normal
2025-12-06 16:13:02,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:13:02,150.171.22.12,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:13:02,10.10.145.228,150.171.22.12,6,89,NSL-KDD,normal
2025-12-06 16:13:02,10.10.145.228,150.171.22.12,6,89,NSL-KDD,normal
2025-12-06 16:13:02,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:02,150.171.22.12,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:03,34.139.124.58,10.10.145.228,6,116,NSL-KDD,normal
2025-12-06 16:13:03,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:13:03,10.10.145.228,3.233.252.78,6,54,NSL-KDD,normal
2025-12-06 16:13:03,10.10.163.83,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:13:03,10.10.145.228,35.190.80.1,6,55,NSL-KDD,normal
2025-12-06 16:13:03,35.190.80.1,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:13:04,10.10.176.219,224.0.0.251,2,60,NSL-KDD,normal
2025-12-06 16:13:04,10.10.145.228,64.233.170.188,6,55,NSL-KDD,normal
2025-12-06 16:13:05,10.10.145.228,142.250.193.46,6,174,NSL-KDD,normal
2025-12-06 16:13:05,10.10.145.228,142.250.193.46,6,93,NSL-KDD,normal
2025-12-06 16:13:05,10.10.145.228,142.250.193.46,6,1466,NSL-KDD,normal
2025-12-06 16:13:05,10.10.145.228,142.250.193.46,6,775,NSL-KDD,normal
2025-12-06 16:13:05,64.233.170.188,10.10.145.228,6,66,NSL-KDD,normal
2025-12-06 16:13:05,142.250.193.46,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:05,142.250.193.46,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:05,142.250.193.46,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:05,142.250.193.46,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:05,142.250.193.46,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:13:05,10.10.145.228,34.139.124.58,6,143,NSL-KDD,normal
2025-12-06 16:13:06,10.10.145.228,34.139.124.58,6,830,NSL-KDD,normal
2025-12-06 16:13:06,10.10.145.228,142.250.193.46,6,54,NSL-KDD,normal
2025-12-06 16:13:06,142.250.193.46,10.10.145.228,6,124,NSL-KDD,normal
2025-12-06 16:13:06,142.250.193.46,10.10.145.228,6,93,NSL-KDD,normal
2025-12-06 16:13:06,10.10.145.228,142.250.193.46,6,66,NSL-KDD,normal
2025-12-06 16:13:06,142.250.193.46,10.10.145.228,6,709,NSL-KDD,normal
2025-12-06 16:13:06,142.250.193.46,10.10.145.228,6,269,NSL-KDD,normal
2025-12-06 16:13:06,142.250.193.46,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:13:06,10.10.145.228,142.250.193.46,6,66,NSL-KDD,normal
2025-12-06 16:13:06,10.10.145.228,142.250.193.46,6,66,NSL-KDD,normal
2025-12-06 16:13:07,10.10.145.228,142.250.193.46,6,54,NSL-KDD,normal
2025-12-06 16:13:07,10.10.145.228,142.250.193.46,6,89,NSL-KDD,normal
2025-12-06 16:13:07,10.10.145.228,142.250.193.46,6,93,NSL-KDD,normal
2025-12-06 16:13:07,142.250.193.46,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:07,34.139.124.58,10.10.145.228,6,60,NSL-KDD,normal
2025-12-06 16:13:07,34.139.124.58,10.10.145.228,6,89,NSL-KDD,normal
2025-12-06 16:13:07,34.139.124.58,10.10.145.228,6,487,NSL-KDD,normal
2025-12-06 16:13:07,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:13:07,34.139.124.58,10.10.145.228,6,85,NSL-KDD,normal
2025-12-06 16:13:07,10.10.145.228,34.139.124.58,6,54,NSL-KDD,normal
2025-12-06 16:13:07,10.10.179.72,224.0.0.251,2,60,NSL-KDD,normal
